Using report2.sqlite export for stats reports.
Exporting [/opt/nvidia/nsight-systems/2020.4.3/target-linux-x64/reports/gpukernsum.py report2.sqlite] to console... 

Time(%),Total Time (ns),Instances,Average,Minimum,Maximum,Name
0.2,7159286,1100,6508.4,5184,10688,"wave_solve_40(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7158496,1100,6507.7,5216,11425,"wave_solve_64(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7155986,1100,6505.4,5376,10720,"wave_solve_20(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7154682,1100,6504.3,5280,10656,"wave_solve_92(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7152267,1100,6502.1,5184,11328,"wave_solve_43(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7145799,1100,6496.2,5344,11488,"wave_solve_45(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7144325,1100,6494.8,5120,10976,"wave_solve_25(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7142560,1100,6493.2,5216,13312,"wave_solve_70(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7138428,1100,6489.5,5568,10592,"wave_solve_63(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7133478,1100,6485.0,5568,10784,"wave_solve_98(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7132491,1100,6484.1,5472,12416,"wave_solve_87(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7131749,1100,6483.4,5312,10688,"wave_solve_54(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7126398,1100,6478.5,5344,10560,"wave_solve_29(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7115100,1100,6468.3,5216,10816,"wave_solve_22(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7110939,1100,6464.5,5248,10784,"wave_solve_69(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7108228,1100,6462.0,5281,10592,"wave_solve_88(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7104522,1100,6458.7,5120,10944,"wave_solve_26(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7104347,1100,6458.5,5056,10848,"wave_solve_85(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7099606,1100,6454.2,5152,10848,"wave_solve_33(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7098977,1100,6453.6,5344,10560,"wave_solve_24(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7096544,1100,6451.4,5184,10752,"wave_solve_93(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7094748,1100,6449.8,5248,13280,"wave_solve_100(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7087090,1100,6442.8,5312,12832,"wave_solve_44(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7082133,1100,6438.3,5216,10496,"wave_solve_34(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7072650,1100,6429.7,5280,10656,"wave_solve_83(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7070339,1100,6427.6,5600,12160,"wave_solve_74(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7060473,1100,6418.6,5152,12480,"wave_solve_94(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7058073,1100,6416.4,5120,13184,"wave_solve_90(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7048452,1100,6407.7,5120,13376,"wave_solve_79(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7029502,1100,6390.5,5632,10433,"wave_solve_23(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7020373,1100,6382.2,5088,10944,"wave_solve_37(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7015449,1100,6377.7,5152,10720,"wave_solve_58(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7011258,1100,6373.9,5920,10496,"wave_solve_32(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,7006907,1100,6369.9,5408,12672,"wave_solve_38(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6986204,1100,6351.1,5216,13408,"wave_solve_49(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6984313,1100,6349.4,5217,10304,"wave_solve_17(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6981914,1100,6347.2,5920,10143,"wave_solve_86(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6981472,1100,6346.8,5280,10496,"wave_solve_75(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6980113,1100,6345.6,5440,12576,"wave_solve_81(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6977607,1100,6343.3,5344,10463,"wave_solve_39(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6972419,1100,6338.6,5184,12160,"wave_solve_96(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6971797,1100,6338.0,5568,13088,"wave_solve_56(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6967208,1100,6333.8,5120,10688,"wave_solve_50(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6965110,1100,6331.9,5024,12992,"wave_solve_80(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6961396,1100,6328.5,5312,10592,"wave_solve_31(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6960022,1100,6327.3,4960,12192,"wave_solve_68(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6959349,1100,6326.7,5056,13408,"wave_solve_57(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6959306,1100,6326.6,5055,13472,"wave_solve_52(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6958111,1100,6325.6,5503,10400,"wave_solve_35(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6957359,1100,6324.9,5120,10336,"wave_solve_84(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6955424,1100,6323.1,5408,13120,"wave_solve_71(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6954179,1100,6322.0,5088,13120,"wave_solve_91(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,6952870,1100,6320.8,5088,10401,"wave_solve_28(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,6940057,1100,6309.1,5409,11392,"wave_solve_95(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
