Using report1.sqlite export for stats reports.
Exporting [/opt/nvidia/nsight-systems/2020.4.3/target-linux-x64/reports/gpukernsum.py report1.sqlite] to console... 

Time(%),Total Time (ns),Instances,Average,Minimum,Maximum,Name
0.2,5054655,1100,4595.1,4256,7616,"wave_solve_36(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5043119,1100,4584.7,4288,9696,"wave_solve_104(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5041797,1100,4583.5,4160,7617,"wave_solve_42(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5031806,1100,4574.4,4224,12256,"wave_solve_34(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5031527,1100,4574.1,4288,8352,"wave_solve_47(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5028073,1100,4571.0,4256,14912,"wave_solve_72(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5024481,1100,4567.7,4224,9920,"wave_solve_33(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5023956,1100,4567.2,4255,12928,"wave_solve_78(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5014834,1100,4558.9,4224,7744,"wave_solve_35(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5013020,1100,4557.3,4256,8768,"wave_solve_51(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5012636,1100,4556.9,4192,12512,"wave_solve_48(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5010907,1100,4555.4,4223,9569,"wave_solve_70(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5008163,1100,4552.9,4224,7872,"wave_solve_63(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5007724,1100,4552.5,4224,7712,"wave_solve_29(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,5005590,1100,4550.5,4160,10880,"wave_solve_64(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4998847,1100,4544.4,4193,7712,"wave_solve_31(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4994408,1100,4540.4,4032,11648,"wave_solve_18(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4990870,1100,4537.2,4159,12352,"wave_solve_26(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4990795,1100,4537.1,4224,7488,"wave_solve_88(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4989360,1100,4535.8,4256,7648,"wave_solve_103(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4983116,1100,4530.1,4223,7744,"wave_solve_76(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4979942,1100,4527.2,4160,8704,"wave_solve_12(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4973268,1100,4521.2,4288,12192,"wave_solve_0(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4968341,1100,4516.7,4160,11776,"wave_solve_81(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4962507,1100,4511.4,4192,7680,"wave_solve_56(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4962131,1100,4511.0,4128,12256,"wave_solve_99(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4961033,1100,4510.0,4192,7584,"wave_solve_32(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.2,4954649,1100,4504.2,4160,11775,"wave_solve_86(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
